,team,last_name,depth_chart_position,first_name,fantasy_positions,status,position,search_full_name,player_id,full_name,sport,search_first_name,search_rank,age,injury_status,active,search_last_name
3470,None,McRoberts,None,Paul,['WR'],Inactive,WR,paulmcroberts,3470,Paul McRoberts,nfl,paul,9999999,29,None,False,mcroberts
6779,None,Harris,None,Jordan,['WR'],Active,WR,jordanharris,6779,Jordan Harris,nfl,jordan,9999999,30,None,False,harris
3644,None,Thomas,None,Lawrence,"['RB', 'DL']",Inactive,RB,lawrencethomas,3644,Lawrence Thomas,nfl,lawrence,9999999,28,None,False,thomas
1833,ATL,Williams,RB,Damien,['RB'],Active,RB,damienwilliams,1833,Damien Williams,nfl,damien,611,30,None,True,williams
1495,None,Nassib,None,Ryan,['QB'],Inactive,QB,ryannassib,1495,Ryan Nassib,nfl,ryan,9999999,30,None,False,nassib
6443,None,Dungey,None,Eric,['QB'],Active,QB,ericdungey,6443,Eric Dungey,nfl,eric,9999999,25,None,True,dungey
78,None,Bradshaw,None,Ahmad,['RB'],Inactive,RB,ahmadbradshaw,78,Ahmad Bradshaw,nfl,ahmad,9999999,34,None,False,bradshaw
3686,None,Sommers,None,Joe,['TE'],Inactive,TE,joesommers,3686,Joe Sommers,nfl,joe,9999999,25,None,False,sommers
6926,LAR,Hopkins,TE,Brycen,['TE'],Active,TE,brycenhopkins,6926,Brycen Hopkins,nfl,brycen,9999999,25,None,True,hopkins
1299,None,Miller,None,Kyle,['TE'],Inactive,TE,kylemiller,1299,Kyle Miller,nfl,kyle,9999999,32,None,False,miller
904,None,Murray,None,DeMarco,['RB'],Inactive,RB,demarcomurray,904,DeMarco Murray,nfl,demarco,9999999,32,None,False,murray
661,None,Smith,None,Alex,['TE'],Inactive,TE,alexsmith,661,Alex Smith,nfl,alex,9999999,38,None,False,smith
2582,None,Stoudt,None,Cole,['QB'],Inactive,QB,colestoudt,2582,Cole Stoudt,nfl,cole,9999999,25,None,False,stoudt
7084,NO,Luton,None,Jake,['QB'],Active,QB,jakeluton,7084,Jake Luton,nfl,jake,647,26,None,True,luton
8102,None,Williams,None,DeShon,['TE'],Active,TE,deshonwilliams,8102,DeShon Williams,nfl,deshon,274,None,None,True,williams
761,None,St Pierre,None,Brian,['QB'],Inactive,QB,brianstpierre,761,Brian St Pierre,nfl,brian,9999999,37,None,False,stpierre
6039,NYJ,Johnson,RB,Ty,['RB'],Active,RB,tyjohnson,6039,Ty Johnson,nfl,ty,689,24,None,True,johnson
8801,DAL,Houston,SWR,Dennis,['WR'],Active,WR,dennishouston,8801,Dennis Houston,nfl,dennis,9999999,23,None,True,houston
5833,None,O'Connell,None,Kevin,['QB'],Inactive,QB,kevinoconnell,5833,Kevin O'Connell,nfl,kevin,9999999,34,None,False,oconnell
6139,None,Sternberger,None,Jace,['TE'],Active,TE,jacesternberger,6139,Jace Sternberger,nfl,jace,400,26,None,True,sternberger
6985,IND,Patmon,RWR,Dezmon,['WR'],Active,WR,dezmonpatmon,6985,Dezmon Patmon,nfl,dezmon,9999999,24,None,True,patmon
2410,BUF,Crowder,SWR,Jamison,['WR'],Active,WR,jamisoncrowder,2410,Jamison Crowder,nfl,jamison,246,29,None,True,crowder
8070,MIN,Toivonen,None,Travis,['WR'],Active,WR,travistoivonen,8070,Travis Toivonen,nfl,travis,316,24,None,True,toivonen
87,None,King,None,Jeff,['TE'],Inactive,TE,jeffking,87,Jeff King,nfl,jeff,9999999,34,None,False,king
1903,None,Gabriel,None,Taylor,['WR'],Injured Reserve,WR,taylorgabriel,1903,Taylor Gabriel,nfl,taylor,9999999,30,None,True,gabriel
222,None,Morgan,None,Josh,['WR'],Inactive,WR,joshmorgan,222,Josh Morgan,nfl,josh,9999999,32,None,False,morgan
5806,LAR,Wolford,QB,John,['QB'],Active,QB,johnwolford,5806,John Wolford,nfl,john,9999999,26,None,True,wolford
4930,CHI,House,None,Franko,['TE'],Active,TE,frankohouse,4930,Franko House,nfl,franko,9999999,23,None,True,house
3209,None,Booker,None,Devontae,['RB'],Active,RB,devontaebooker,3209,Devontae Booker,nfl,devontae,408,29,None,True,booker
4699,None,Snead,None,Kevin,['WR'],Active,WR,kevinsnead,4699,Kevin Snead,nfl,kevin,9999999,30,None,True,snead
4821,None,Staples,None,Jamari,['WR'],Active,WR,jamaristaples,4821,Jamari Staples,nfl,jamari,9999999,27,None,True,staples
928,GB,Cobb,SWR,Randall,['WR'],Active,WR,randallcobb,928,Randall Cobb,nfl,randall,228,32,None,True,cobb
7954,SF,Wedington,None,Connor,['WR'],Active,WR,connorwedington,7954,Connor Wedington,nfl,connor,250,23,None,True,wedington
24,IND,Ryan,QB,Matt,['QB'],Active,QB,mattryan,24,Matt Ryan,nfl,matt,164,37,None,True,ryan
1126,None,Osweiler,None,Brock,['QB'],Injured Reserve,QB,brockosweiler,1126,Brock Osweiler,nfl,brock,9999999,31,None,False,osweiler
2561,None,Boone,None,Anthony,['QB'],Inactive,QB,anthonyboone,2561,Anthony Boone,nfl,anthony,9999999,25,None,False,boone
2485,None,Clay,None,Kaelin,['WR'],Inactive,WR,kaelinclay,2485,Kaelin Clay,nfl,kaelin,9999999,30,None,False,clay
2185,None,Brown,None,Corey,['WR'],Injured Reserve,WR,coreybrown,2185,Corey Brown,nfl,corey,9999999,28,None,False,brown
1050,None,Thigpen,None,Marcus,"['WR', 'RB']",Inactive,WR,marcusthigpen,1050,Marcus Thigpen,nfl,marcus,9999999,34,None,False,thigpen
5624,None,Ford,None,Keith,['RB'],Inactive,RB,keithford,5624,Keith Ford,nfl,keith,9999999,27,None,False,ford
2845,None,Westbrook,None,Tevin,['TE'],Inactive,TE,tevinwestbrook,2845,Tevin Westbrook,nfl,tevin,9999999,27,None,False,westbrook
138,PIT,Roethlisberger,None,Ben,['QB'],Active,QB,benroethlisberger,138,Ben Roethlisberger,nfl,ben,176,39,None,True,roethlisberger
3214,NE,Henry,TE,Hunter,['TE'],Active,TE,hunterhenry,3214,Hunter Henry,nfl,hunter,139,27,None,True,henry
2191,None,Lucas,None,Marcus,['WR'],Active,WR,marcuslucas,2191,Marcus Lucas,nfl,marcus,9999999,29,None,True,lucas
2408,None,Petty,None,Bryce,['QB'],Injured Reserve,QB,brycepetty,2408,Bryce Petty,nfl,bryce,9999999,29,None,False,petty
8549,None,Clark,None,Trevon,['WR'],Active,WR,trevonclark,8549,Trevon Clark,nfl,trevon,9999999,22,None,True,clark
2913,None,Lutman,None,Gavin,['WR'],Inactive,WR,gavinlutman,2913,Gavin Lutman,nfl,gavin,9999999,26,None,False,lutman
1296,None,Harkey,None,Cory,['TE'],Inactive,TE,coryharkey,1296,Cory Harkey,nfl,cory,9999999,30,None,False,harkey
7604,None,Terry,None,Tamorrion,['WR'],Inactive,WR,tamorrionterry,7604,Tamorrion Terry,nfl,tamorrion,None,23,None,False,terry
7617,None,Ammendola,None,Matt,"['P', 'K']",Active,K,mattammendola,7617,Matt Ammendola,nfl,matt,365,25,None,True,ammendola
5391,None,Dunbar,None,Steven,['WR'],Inactive,WR,stevendunbar,5391,Steven Dunbar,nfl,steven,9999999,26,None,False,dunbar
6700,None,Sutton,None,Marcelias,['RB'],Active,RB,marceliassutton,6700,Marcelias Sutton,nfl,marcelias,9999999,None,None,True,sutton
8890,None,Bohannon,None,Naz,['TE'],Active,TE,nazbohannon,8890,Naz Bohannon,nfl,naz,9999999,None,None,True,bohannon
4941,None,Wilson,None,Dontre,['WR'],Active,WR,dontrewilson,4941,Dontre Wilson,nfl,dontre,9999999,None,None,False,wilson
96,GB,Rodgers,QB,Aaron,['QB'],Active,QB,aaronrodgers,96,Aaron Rodgers,nfl,aaron,66,38,None,True,rodgers
8812,None,Garibay,None,Jonathan,['K'],Active,K,jonathangaribay,8812,Jonathan Garibay,nfl,jonathan,378,None,None,True,garibay
8210,TEN,Okonkwo,TE,Chigoziem,['TE'],Active,TE,chigoziemokonkwo,8210,Chigoziem Okonkwo,nfl,chigoziem,520,23,None,True,okonkwo
2121,None,Jones,None,T.J.,['WR'],Active,WR,tjjones,2121,T.J. Jones,nfl,tj,9999999,29,None,True,jones
7584,None,Eagles,None,Brennan,['WR'],Active,WR,brennaneagles,7584,Brennan Eagles,nfl,brennan,None,None,None,True,eagles
8433,None,Brewer,None,Cade,['TE'],Active,TE,cadebrewer,8433,Cade Brewer,nfl,cade,9999999,23,None,True,brewer
4924,BAL,Terrell,None,Zach,['QB'],Active,QB,zachterrell,4924,Zach Terrell,nfl,zach,9999999,24,None,True,terrell
7874,None,Haydel,None,Jeremiah,['WR'],Active,WR,jeremiahhaydel,7874,Jeremiah Haydel,nfl,jeremiah,None,22,None,True,haydel
8186,None,Williams,None,Devon,['WR'],Active,WR,devonwilliams,8186,Devon Williams,nfl,devon,428,None,None,True,williams
6161,None,Scott,None,L.J.,['RB'],Active,RB,ljscott,6161,L.J. Scott,nfl,lj,9999999,25,None,True,scott
7922,JAX,Patterson,PK,Riley,['K'],Active,K,rileypatterson,7922,Riley Patterson,nfl,riley,538,23,None,True,patterson
7062,IND,Blankenship,PK,Rodrigo,['K'],Active,K,rodrigoblankenship,7062,Rodrigo Blankenship,nfl,rodrigo,174,25,None,True,blankenship
2930,None,Tukes,None,Justin,['TE'],Inactive,TE,justintukes,2930,Justin Tukes,nfl,justin,9999999,None,None,False,tukes
899,None,Bailey,None,Dan,['K'],Active,K,danbailey,899,Dan Bailey,nfl,dan,169,33,None,True,bailey
14,None,Rice,None,Sidney,['WR'],Inactive,WR,sidneyrice,14,Sidney Rice,nfl,sidney,9999999,31,None,False,rice
4139,None,Darboh,None,Amara,['WR'],Active,WR,amaradarboh,4139,Amara Darboh,nfl,amara,433,27,None,True,darboh
1411,None,Jones,None,Landry,['QB'],Inactive,QB,landryjones,1411,Landry Jones,nfl,landry,9999999,32,None,False,jones
4807,None,Estes,None,Mike,['TE'],Active,TE,mikeestes,4807,Mike Estes,nfl,mike,9999999,None,None,True,estes
7455,None,Hurst,None,John,['WR'],Inactive,WR,johnhurst,7455,John Hurst,nfl,john,498,25,Questionable,True,hurst
3506,None,Malleck,None,Ryan,['TE'],Inactive,TE,ryanmalleck,3506,Ryan Malleck,nfl,ryan,9999999,28,None,False,malleck
7941,None,Ralston,None,Nick,['RB'],Active,RB,nickralston,7941,Nick Ralston,nfl,nick,9999999,25,None,True,ralston
2948,None,Cottom,None,Brandon,['RB'],Active,RB,brandoncottom,2948,Brandon Cottom,nfl,brandon,9999999,29,None,True,cottom
2578,None,Harris,None,John,['WR'],Inactive,WR,johnharris,2578,John Harris,nfl,john,9999999,25,None,False,harris
148,None,Caldwell,None,Andre,['WR'],Inactive,WR,andrecaldwell,148,Andre Caldwell,nfl,andre,9999999,35,None,False,caldwell
8543,HOU,Estrada,None,Drew,['WR'],Active,WR,drewestrada,8543,Drew Estrada,nfl,drew,678,25,Questionable,True,estrada
669,None,Foster,None,Arian,['RB'],Inactive,RB,arianfoster,669,Arian Foster,nfl,arian,9999999,34,None,False,foster
250,None,Spaeth,None,Matt,['TE'],Inactive,TE,mattspaeth,250,Matt Spaeth,nfl,matt,9999999,36,None,False,spaeth
2750,LAC,Carter,SWR,DeAndre,['WR'],Active,WR,deandrecarter,2750,DeAndre Carter,nfl,deandre,9999999,29,None,True,carter
2020,CHI,Santos,PK,Cairo,['K'],Active,K,cairosantos,2020,Cairo Santos,nfl,cairo,573,30,None,True,santos
655,None,Boldin,None,Anquan,['WR'],Inactive,WR,anquanboldin,655,Anquan Boldin,nfl,anquan,9999999,39,None,False,boldin
2306,NO,Winston,QB,Jameis,['QB'],Active,QB,jameiswinston,2306,Jameis Winston,nfl,jameis,161,28,None,True,winston
3347,None,Rudock,None,Jake,['QB'],Injured Reserve,QB,jakerudock,3347,Jake Rudock,nfl,jake,1029,28,None,True,rudock
8229,CLE,Weston,None,Isaiah,['WR'],Inactive,WR,isaiahweston,8229,Isaiah Weston,nfl,isaiah,9999999,24,IR,True,weston
4738,None,Pearson,None,Colby,['WR'],Active,WR,colbypearson,4738,Colby Pearson,nfl,colby,9999999,26,None,True,pearson
8120,KC,Ealy,None,Jerrion,['RB'],Active,RB,jerrionealy,8120,Jerrion Ealy,nfl,jerrion,9999999,22,None,True,ealy
5113,MIA,Wilson,SWR,Cedrick,['WR'],Active,WR,cedrickwilson,5113,Cedrick Wilson,nfl,cedrick,516,26,None,True,wilson
5045,DEN,Sutton,LWR,Courtland,['WR'],Active,WR,courtlandsutton,5045,Courtland Sutton,nfl,courtland,45,26,None,True,sutton
3622,None,Frazier,None,Mose,['WR'],Inactive,WR,mosefrazier,3622,Mose Frazier,nfl,mose,9999999,28,None,False,frazier
4770,None,Player,None,Duplicate,['WR'],Inactive,WR,duplicateplayer,4770,Duplicate Player,nfl,duplicate,9999999,30,Out,False,player
98,None,Davis,None,Fred,['TE'],Inactive,TE,freddavis,98,Fred Davis,nfl,fred,9999999,31,None,False,davis
247,None,Douglas,None,Harry,['WR'],Inactive,WR,harrydouglas,247,Harry Douglas,nfl,harry,9999999,36,None,False,douglas
5880,IND,Campbell,SWR,Parris,['WR'],Active,WR,parriscampbell,5880,Parris Campbell,nfl,parris,231,25,None,True,campbell
6742,None,Young,None,Marquis,['RB'],Active,RB,marquisyoung,6742,Marquis Young,nfl,marquis,9999999,26,None,True,young
3918,None,Thorpe,RWR,TJ,['WR'],Inactive,WR,tjthorpe,3918,TJ Thorpe,nfl,tj,9999999,25,None,False,thorpe
2638,None,Bell,None,Reggie,['WR'],Inactive,WR,reggiebell,2638,Reggie Bell,nfl,reggie,9999999,26,None,False,bell
2284,None,Williams,None,Fred,['WR'],Inactive,WR,fredwilliams,2284,Fred Williams,nfl,fred,9999999,29,None,False,williams
7201,None,Vogel,None,Nick,['K'],Active,K,nickvogel,7201,Nick Vogel,nfl,nick,9999999,26,None,True,vogel
6595,None,Hodges,None,Devlin,['QB'],Active,QB,devlinhodges,6595,Devlin Hodges,nfl,devlin,576,25,None,True,hodges
3146,None,Waters,None,Swayze,['K'],Inactive,K,swayzewaters,3146,Swayze Waters,nfl,swayze,9999999,31,None,False,waters
2223,None,Sims,None,Charles,['RB'],Injured Reserve,RB,charlessims,2223,Charles Sims,nfl,charles,9999999,29,None,False,sims
2193,None,Reaves,None,Darrin,['RB'],Inactive,RB,darrinreaves,2193,Darrin Reaves,nfl,darrin,9999999,28,None,False,reaves
3540,None,Jones,None,Jamaal,['WR'],Active,WR,jamaaljones,3540,Jamaal Jones,nfl,jamaal,9999999,28,None,True,jones
7864,None,Lynn,None,Artayvious,['TE'],Active,TE,artayviouslynn,7864,Artayvious Lynn,nfl,artayvious,None,25,None,True,lynn
5125,None,Patterson,None,Damoun,['WR'],Active,WR,damounpatterson,5125,Damoun Patterson,nfl,damoun,9999999,27,None,True,patterson
7828,KC,Gray,TE,Noah,['TE'],Active,TE,noahgray,7828,Noah Gray,nfl,noah,9999999,23,None,True,gray
2945,None,Ward,None,Lee,['RB'],Inactive,RB,leeward,2945,Lee Ward,nfl,lee,9999999,25,None,False,ward
229,None,Dawson,None,Phil,['K'],Injured Reserve,K,phildawson,229,Phil Dawson,nfl,phil,9999999,46,None,False,dawson
3596,None,Cartwright,None,Kivon,['TE'],Active,TE,kivoncartwright,3596,Kivon Cartwright,nfl,kivon,9999999,29,None,True,cartwright
5068,None,Johnson,None,Kerryon,['RB'],Active,RB,kerryonjohnson,5068,Kerryon Johnson,nfl,kerryon,550,24,None,True,johnson
4046,KC,Mahomes,QB,Patrick,['QB'],Active,QB,patrickmahomes,4046,Patrick Mahomes,nfl,patrick,10,26,None,True,mahomes
3846,None,Williams,None,Duke,['WR'],Active,WR,dukewilliams,3846,Duke Williams,nfl,duke,9999999,28,Questionable,True,williams
565,None,Moeaki,None,Tony,['TE'],Inactive,TE,tonymoeaki,565,Tony Moeaki,nfl,tony,9999999,33,None,False,moeaki
6401,None,Rahming,None,T.J.,['WR'],Active,WR,tjrahming,6401,T.J. Rahming,nfl,tj,9999999,25,None,True,rahming
8435,CIN,Lassiter,None,Kwamie,['WR'],Active,WR,kwamielassiter,8435,Kwamie Lassiter,nfl,kwamie,9999999,24,None,True,lassiter
416,None,Cutler,None,Jay,['QB'],Inactive,QB,jaycutler,416,Jay Cutler,nfl,jay,9999999,37,None,False,cutler
7541,KC,Powell,None,Cornell,['WR'],Active,WR,cornellpowell,7541,Cornell Powell,nfl,cornell,9999999,24,None,True,powell
8893,None,Sciba,None,Nick,['K'],Active,K,nicksciba,8893,Nick Sciba,nfl,nick,514,22,None,True,sciba
2255,None,Ellington,None,Bruce,['WR'],Inactive,WR,bruceellington,2255,Bruce Ellington,nfl,bruce,9999999,30,None,False,ellington
8234,None,Heiligh,None,Jaivon,['WR'],Active,WR,jaivonheiligh,8234,Jaivon Heiligh,nfl,jaivon,9999999,None,None,True,heiligh
1709,None,Whittaker,None,Fozzy,['RB'],Inactive,RB,fozzywhittaker,1709,Fozzy Whittaker,nfl,fozzy,9999999,31,None,False,whittaker
1219,None,Floyd,None,Michael,['WR'],Inactive,WR,michaelfloyd,1219,Michael Floyd,nfl,michael,9999999,32,None,False,floyd
240,None,Johnson,None,Calvin,['WR'],Inactive,WR,calvinjohnson,240,Calvin Johnson,nfl,calvin,9999999,34,None,False,johnson
1929,None,Coons,None,Travis,['K'],Inactive,K,traviscoons,1929,Travis Coons,nfl,travis,9999999,28,None,False,coons
8129,HOU,Pierce,RB,Dameon,['RB'],Active,RB,dameonpierce,8129,Dameon Pierce,nfl,dameon,83,22,None,True,pierce
5165,None,Flowers,None,Quinton,['QB'],Inactive,QB,quintonflowers,5165,Quinton Flowers,nfl,quinton,9999999,27,None,False,flowers
8227,HOU,Quitoriano,None,Teagan,['TE'],Inactive,TE,teaganquitoriano,8227,Teagan Quitoriano,nfl,teagan,328,22,IR,True,quitoriano
2584,None,Hill,None,Austin,['WR'],Inactive,WR,austinhill,2584,Austin Hill,nfl,austin,9999999,27,None,False,hill
5285,SF,Dwelley,TE,Ross,['TE'],Active,TE,rossdwelley,5285,Ross Dwelley,nfl,ross,437,27,None,True,dwelley
2774,None,Phillips,None,Shakim,['WR'],Inactive,WR,shakimphillips,2774,Shakim Phillips,nfl,shakim,9999999,26,None,False,phillips
5970,ARI,Dortch,SWR,Greg,['WR'],Active,WR,gregdortch,5970,Greg Dortch,nfl,greg,459,24,None,True,dortch
5224,None,Williams,None,Taj,['WR'],Active,WR,tajwilliams,5224,Taj Williams,nfl,taj,9999999,None,None,True,williams
7863,None,Hardy,None,JaQuan,['RB'],Active,RB,jaquanhardy,7863,JaQuan Hardy,nfl,jaquan,9999999,24,None,True,hardy
5911,None,Hurd,None,Jalen,['WR'],Inactive,WR,jalenhurd,5911,Jalen Hurd,nfl,jalen,587,25,Questionable,True,hurd
2171,None,Martino,None,Freddie,['WR'],Inactive,WR,freddiemartino,2171,Freddie Martino,nfl,freddie,9999999,30,None,False,martino
2932,None,Frohnapfel,None,Eric,['TE'],Inactive,TE,ericfrohnapfel,2932,Eric Frohnapfel,nfl,eric,9999999,None,None,False,frohnapfel
6007,None,Armstead,None,Ryquell,['RB'],Active,RB,ryquellarmstead,6007,Ryquell Armstead,nfl,ryquell,9999999,25,None,True,armstead
2118,PIT,Ebron,None,Eric,['TE'],Inactive,TE,ericebron,2118,Eric Ebron,nfl,eric,215,28,None,True,ebron
5733,None,Wilson,None,Clayton,['TE'],Active,TE,claytonwilson,5733,Clayton Wilson,nfl,clayton,9999999,27,None,True,wilson
5697,None,Olstad,None,Zach,['RB'],Inactive,RB,zacholstad,5697,Zach Olstad,nfl,zach,9999999,28,None,True,olstad
6205,None,Silvers,None,Brandon,['QB'],Active,QB,brandonsilvers,6205,Brandon Silvers,nfl,brandon,9999999,27,None,True,silvers
650,NE,Folk,PK,Nick,['K'],Active,K,nickfolk,650,Nick Folk,nfl,nick,167,37,None,True,folk
6063,LV,Johnson,RWR,Tyron,['WR'],Active,WR,tyronjohnson,6063,Tyron Johnson,nfl,tyron,9999999,26,None,True,johnson
4164,None,Roberts,None,Michael,['TE'],Inactive,TE,michaelroberts,4164,Michael Roberts,nfl,michael,1177,27,None,False,roberts
5703,None,Alexander,None,Deontez,['WR'],Active,WR,deontezalexander,5703,Deontez Alexander,nfl,deontez,9999999,26,None,True,alexander
7314,None,Eberle,None,Dominik,['K'],Active,K,dominikeberle,7314,Dominik Eberle,nfl,dominik,329,25,None,True,eberle
8252,None,Harris,None,Travell,['WR'],Active,WR,travellharris,8252,Travell Harris,nfl,travell,9999999,None,None,True,harris
4198,JAX,Agnew,SWR,Jamal,['WR'],Active,WR,jamalagnew,4198,Jamal Agnew,nfl,jamal,9999999,27,None,True,agnew
8112,ATL,London,RWR,Drake,['WR'],Active,WR,drakelondon,8112,Drake London,nfl,drake,70,21,Questionable,True,london
6770,CIN,Burrow,QB,Joe,['QB'],Active,QB,joeburrow,6770,Joe Burrow,nfl,joe,19,25,None,True,burrow
2003,None,Fowler,None,Bennie,['WR'],Active,WR,benniefowler,2003,Bennie Fowler,nfl,bennie,297,30,None,True,fowler
2345,None,Green-Beckham,None,Dorial,['WR'],Inactive,WR,dorialgreenbeckham,2345,Dorial Green-Beckham,nfl,dorial,9999999,27,None,False,greenbeckham
7859,None,Eubanks,None,Nick,['TE'],Active,TE,nickeubanks,7859,Nick Eubanks,nfl,nick,9999999,25,None,True,eubanks
8164,CAR,Corral,None,Matt,['QB'],Inactive,QB,mattcorral,8164,Matt Corral,nfl,matt,398,23,IR,True,corral
6159,None,Weber,None,Mike,['RB'],Inactive,RB,mikeweber,6159,Mike Weber,nfl,mike,1616,24,None,True,weber
658,None,Nugent,None,Mike,['K'],Inactive,K,mikenugent,658,Mike Nugent,nfl,mike,9999999,39,None,True,nugent
558,None,Decker,None,Eric,['WR'],Inactive,WR,ericdecker,558,Eric Decker,nfl,eric,9999999,33,None,False,decker
3948,None,Opoku,None,Andrew,['WR'],Inactive,WR,andrewopoku,3948,Andrew Opoku,nfl,andrew,9999999,27,None,False,opoku
1346,SEA,Goodwin,RWR,Marquise,['WR'],Active,WR,marquisegoodwin,1346,Marquise Goodwin,nfl,marquise,434,31,None,True,goodwin
5977,None,Godwin,None,Terry,['WR'],Active,WR,terrygodwin,5977,Terry Godwin,nfl,terry,9999999,25,None,True,godwin
2767,None,Chisholm,None,Jawon,['RB'],Inactive,RB,jawonchisholm,2767,Jawon Chisholm,nfl,jawon,9999999,26,None,False,chisholm
4962,LAC,Michel,RB,Sony,['RB'],Active,RB,sonymichel,4962,Sony Michel,nfl,sony,234,27,None,True,michel
4434,None,Estime,None,Brisly,['WR'],Active,WR,brislyestime,4434,Brisly Estime,nfl,brisly,9999999,29,None,True,estime
736,None,Bell,None,Joique,['RB'],Inactive,RB,joiquebell,736,Joique Bell,nfl,joique,9999999,34,None,False,bell
1821,None,Hazel,None,Matt,['WR'],Injured Reserve,WR,matthazel,1821,Matt Hazel,nfl,matt,9999999,28,None,False,hazel
7387,None,Campbell,None,George,['WR'],Inactive,WR,georgecampbell,7387,George Campbell,nfl,george,9999999,25,None,True,campbell
5347,IND,Hines,RB,Nyheim,['RB'],Active,RB,nyheimhines,5347,Nyheim Hines,nfl,nyheim,122,25,None,True,hines
6701,None,Trevillion,None,Fred,['WR'],Inactive,WR,fredtrevillion,6701,Fred Trevillion,nfl,fred,9999999,27,None,True,trevillion
2106,None,Fales,None,David,['QB'],Active,QB,davidfales,2106,David Fales,nfl,david,583,31,None,True,fales
4622,LV,Cole,None,Keelan,['WR'],Active,WR,keelancole,4622,Keelan Cole,nfl,keelan,577,29,None,True,cole
5281,None,Williams,None,Troy,['QB'],Inactive,QB,troywilliams,5281,Troy Williams,nfl,troy,9999999,None,None,False,williams
4214,None,Gibson,None,Shelton,['WR'],Active,WR,sheltongibson,4214,Shelton Gibson,nfl,shelton,1200,27,None,True,gibson
2254,None,Cleveland,None,Asante,['TE'],Inactive,TE,asantecleveland,2254,Asante Cleveland,nfl,asante,9999999,28,None,False,cleveland
5709,None,Perez,None,Luis,['QB'],Active,QB,luisperez,5709,Luis Perez,nfl,luis,9999999,27,None,True,perez
4229,HOU,Schreck,None,Mason,['TE'],Active,TE,masonschreck,4229,Mason Schreck,nfl,mason,325,28,None,True,schreck
7234,None,Ffrench,None,Maurice,['WR'],Active,WR,mauriceffrench,7234,Maurice Ffrench,nfl,maurice,384,24,None,True,ffrench
71,None,Avant,None,Jason,['WR'],Inactive,WR,jasonavant,71,Jason Avant,nfl,jason,9999999,37,None,False,avant
6195,None,Sheehy-Guiseppi,None,Damon,['WR'],Active,WR,damonsheehyguiseppi,6195,Damon Sheehy-Guiseppi,nfl,damon,9999999,26,None,True,sheehyguiseppi
4768,None,Zaruba,None,Adam,['TE'],Inactive,TE,adamzaruba,4768,Adam Zaruba,nfl,adam,9999999,30,None,True,zaruba
7337,None,Winston,None,Easop,['WR'],Active,WR,easopwinston,7337,Easop Winston,nfl,easop,9999999,25,None,True,winston
5837,None,Jones,None,Redford,['K'],Active,K,redfordjones,5837,Redford Jones,nfl,redford,9999999,27,None,True,jones
